Indicator	iso3	Year	Value	Flag
NY_GNP_MKTP_CN	LVA	2009	20139969000.0	
NY_GNP_MKTP_CN	LVA	2010	18146981000.0	
NY_GNP_MKTP_CN	LVA	2011	20238837000.0	
NY_GNP_MKTP_CN	LVA	2012	21661966000.0	
NY_GNP_MKTP_CN	LVA	2013	22715114000.0	
NY_GNP_MKTP_CN	LVA	2014	23540967000.0	
NY_GNP_MKTP_CN	LVA	2015	24290454000.0	
PA_NUS_ATLS	LIE	2003	1.3467	
PA_NUS_ATLS	LIE	2004	1.2435	
PA_NUS_ATLS	LIE	2005	1.2452	
PA_NUS_ATLS	LIE	2006	1.2538	
PA_NUS_ATLS	LIE	2007	1.2004	
PA_NUS_ATLS	LIE	2008	1.0831	
PA_NUS_ATLS	LIE	2009	1.0881	
PA_NUS_ATLS	LIE	2010	1.0429	
PA_NUS_ATLS	LIE	2011	0.888	
PA_NUS_ATLS	LIE	2012	0.9377	
PA_NUS_ATLS	LIE	2013	0.9269	
PA_NUS_ATLS	LIE	2014	0.9162	
PA_NUS_ATLS	MNE	2003	0.88431	
PA_NUS_ATLS	MNE	2004	0.8054	
PA_NUS_ATLS	MNE	2005	0.80412	
PA_NUS_ATLS	MNE	2006	0.7971	
PA_NUS_ATLS	MNE	2007	0.73064	
PA_NUS_ATLS	MNE	2008	0.68267	
PA_NUS_ATLS	MNE	2009	0.7198399999999999	
PA_NUS_ATLS	MNE	2010	0.7550399999999999	
PA_NUS_ATLS	MNE	2011	0.71936	
PA_NUS_ATLS	MNE	2012	0.7782899999999999	
PA_NUS_ATLS	MNE	2013	0.75316	
PA_NUS_ATLS	MNE	2014	0.75373	
PA_NUS_ATLS	MNE	2015	0.90166	
PA_NUS_ATLS	ROU	2003	3.32	
PA_NUS_ATLS	ROU	2004	3.2637	
PA_NUS_ATLS	ROU	2005	2.9137	
PA_NUS_ATLS	ROU	2006	2.8089999999999997	
PA_NUS_ATLS	ROU	2007	2.4383	
PA_NUS_ATLS	ROU	2008	2.5189	
PA_NUS_ATLS	ROU	2009	3.0493	
PA_NUS_ATLS	ROU	2010	3.1779	
PA_NUS_ATLS	ROU	2011	3.0486	
PA_NUS_ATLS	ROU	2012	3.4682	
PA_NUS_ATLS	ROU	2013	3.3279	
PA_NUS_ATLS	ROU	2014	3.3492	
PA_NUS_ATLS	ROU	2015	4.0057	
NY_GNP_PCAP_CN	STP	2003	5992515.539	
NY_GNP_PCAP_CN	STP	2004	6763135.671	
NY_GNP_PCAP_CN	STP	2005	8498070.499	
NY_GNP_PCAP_CN	STP	2006	10929321.03	
NY_GNP_PCAP_CN	STP	2007	12711168.71	
NY_GNP_PCAP_CN	STP	2008	16882862.6	
NY_GNP_PCAP_CN	STP	2009	18180347.75	
NY_GNP_PCAP_CN	STP	2010	21335420.08	
NY_GNP_PCAP_CN	STP	2011	23489907.13	
NY_GNP_PCAP_CN	STP	2012	26744956.05	
NY_GNP_PCAP_CN	STP	2013	30845249.71	
NY_GNP_PCAP_CN	STP	2014	35195340.14	
NY_GNP_PCAP_CN	STP	2015	37201112.6	
PA_NUS_FCRF	SLE	2003	2347.9416699999997	
PA_NUS_FCRF	SLE	2004	2701.2966699999997	
PA_NUS_FCRF	SLE	2005	2889.5875	
PA_NUS_FCRF	SLE	2006	2961.90917	
PA_NUS_FCRF	SLE	2007	2985.18583	
PA_NUS_FCRF	SLE	2008	2981.514660000001	
PA_NUS_FCRF	SLE	2009	3385.65	
PA_NUS_FCRF	SLE	2010	3978.08753	
PA_NUS_FCRF	SLE	2011	4349.16213	
PA_NUS_FCRF	SLE	2012	4344.03764	
PA_NUS_FCRF	SLE	2013	4332.4991	
PA_NUS_FCRF	SLE	2014	4524.15788	
PA_NUS_FCRF	SLE	2015	5080.7471399999995	
NY_GDP_MKTP_PP_KD	MDA	2003	10299695668.0	
NY_GDP_MKTP_PP_KD	MDA	2004	11061873131.0	
NY_GDP_MKTP_PP_KD	MDA	2005	11891513626.0	
NY_GDP_MKTP_PP_KD	MDA	2006	12462306265.0	
NY_GDP_MKTP_PP_KD	MDA	2007	12836175477.0	
NY_GDP_MKTP_PP_KD	MDA	2008	13837397178.0	
NY_GDP_MKTP_PP_KD	MDA	2009	13007153311.0	
NY_GDP_MKTP_PP_KD	MDA	2010	13930661208.0	
NY_GDP_MKTP_PP_KD	MDA	2011	14877946210.0	
NY_GDP_MKTP_PP_KD	MDA	2012	14773800564.0	
NY_GDP_MKTP_PP_KD	MDA	2013	16162537832.0	
NY_GDP_MKTP_PP_KD	MDA	2014	16938339607.0	
NY_GDP_MKTP_PP_KD	MDA	2015	16853647908.0	
NY_GDP_PCAP_PP_KD	MKD	2003	8673.103229999999	
NY_GDP_PCAP_PP_KD	MKD	2004	9058.6134	
NY_GDP_PCAP_PP_KD	MKD	2005	9465.82166	
NY_GDP_PCAP_PP_KD	MKD	2006	9930.51988	
NY_GDP_PCAP_PP_KD	MKD	2007	10552.25421	
NY_GDP_PCAP_PP_KD	MKD	2008	11108.85426	
NY_GDP_PCAP_PP_KD	MKD	2009	11049.37178	
NY_GDP_PCAP_PP_KD	MKD	2010	11400.985540000001	
NY_GDP_PCAP_PP_KD	MKD	2011	11648.2996	
NY_GDP_PCAP_PP_KD	MKD	2012	11576.21082	
NY_GDP_PCAP_PP_KD	MKD	2013	11896.02955	
NY_GDP_PCAP_PP_KD	MKD	2014	12298.958929999999	
NY_GDP_PCAP_PP_KD	MKD	2015	12732.4026	
NY_GDP_MKTP_PP_KD	NLD	2003	681000000000.0	
NY_GDP_MKTP_PP_KD	NLD	2004	695000000000.0	
NY_GDP_MKTP_PP_KD	NLD	2005	710000000000.0	
NY_GDP_MKTP_PP_KD	NLD	2006	735000000000.0	
NY_GDP_MKTP_PP_KD	NLD	2007	762000000000.0	
NY_GDP_MKTP_PP_KD	NLD	2008	775000000000.0	
NY_GDP_MKTP_PP_KD	NLD	2009	746000000000.0	
NY_GDP_MKTP_PP_KD	NLD	2010	756000000000.0	
NY_GDP_MKTP_PP_KD	NLD	2011	769000000000.0	
NY_GDP_MKTP_PP_KD	NLD	2012	761000000000.0	
NY_GDP_MKTP_PP_KD	NLD	2013	759000000000.0	
NY_GDP_MKTP_PP_KD	NLD	2014	770000000000.0	
NY_GDP_MKTP_PP_KD	NLD	2015	785000000000.0	
NY_GDP_PCAP_PP_KD	PAN	2003	10717.5004	
NY_GDP_PCAP_PP_KD	PAN	2004	11318.34187	
NY_GDP_PCAP_PP_KD	PAN	2005	11917.75938	
NY_GDP_PCAP_PP_KD	PAN	2006	12721.668	
NY_GDP_PCAP_PP_KD	PAN	2007	13998.47124	
NY_GDP_PCAP_PP_KD	PAN	2008	14942.011019999998	
NY_GDP_PCAP_PP_KD	PAN	2009	14921.858769999999	
NY_GDP_PCAP_PP_KD	PAN	2010	15516.08659	
NY_GDP_PCAP_PP_KD	PAN	2011	17058.59644	
NY_GDP_PCAP_PP_KD	PAN	2012	18325.60116	
NY_GDP_PCAP_PP_KD	PAN	2013	19221.59199	
NY_GDP_PCAP_PP_KD	PAN	2014	20059.12746	
NY_GDP_PCAP_PP_KD	PAN	2015	20885.33945	
NY_GDP_PCAP_CN	GNB	2003	197527.1738	
NY_GDP_PCAP_CN	GNB	2004	195958.8383	
NY_GDP_PCAP_CN	GNB	2005	211592.4156	
NY_GDP_PCAP_CN	GNB	2006	207052.9766	
NY_GDP_PCAP_CN	GNB	2007	218275.2782	
NY_GDP_PCAP_CN	GNB	2008	247849.0584	
NY_GDP_PCAP_CN	GNB	2009	244199.1393	
NY_GDP_PCAP_CN	GNB	2010	256498.6085	
NY_GDP_PCAP_CN	GNB	2011	311708.4888	
NY_GDP_PCAP_CN	GNB	2012	296433.9755	
NY_GDP_PCAP_CN	GNB	2013	288658.7028	
NY_GDP_PCAP_CN	GNB	2014	304529.7891	
NY_GDP_PCAP_CN	GNB	2015	338893.7239	
NY_GDP_PCAP_PP_KD	RWA	2003	924.01886	
NY_GDP_PCAP_PP_KD	RWA	2004	972.2565800000001	
NY_GDP_PCAP_PP_KD	RWA	2005	1018.77255	
NY_GDP_PCAP_PP_KD	RWA	2006	1085.9977	
NY_GDP_PCAP_PP_KD	RWA	2007	1137.85202	
NY_GDP_PCAP_PP_KD	RWA	2008	1229.93818	
NY_GDP_PCAP_PP_KD	RWA	2009	1271.26928	
NY_GDP_PCAP_PP_KD	RWA	2010	1328.57215	
NY_GDP_PCAP_PP_KD	RWA	2011	1397.22469	
NY_GDP_PCAP_PP_KD	RWA	2012	1483.35397	
NY_GDP_PCAP_PP_KD	RWA	2013	1516.29265	
NY_GDP_PCAP_PP_KD	RWA	2014	1584.88142	
NY_GDP_PCAP_PP_KD	RWA	2015	1655.17536	
NY_GNP_MKTP_CN	SVN	2003	25485738800.0	
NY_GNP_MKTP_CN	SVN	2004	27386008800.0	
NY_GNP_MKTP_CN	SVN	2005	29054501800.0	
NY_GNP_MKTP_CN	SVN	2006	31271817800.0	
NY_GNP_MKTP_CN	SVN	2007	34462724600.0	
NY_GNP_MKTP_CN	SVN	2008	37075559800.0	
NY_GNP_MKTP_CN	SVN	2009	35682039700.0	
NY_GNP_MKTP_CN	SVN	2010	35914942400.0	
NY_GNP_MKTP_CN	SVN	2011	36602990000.0	
NY_GNP_MKTP_CN	SVN	2012	35733012900.0	
NY_GNP_MKTP_CN	SVN	2013	35706449700.0	
NY_GNP_MKTP_CN	SVN	2014	37245009400.0	
NY_GNP_MKTP_CN	SVN	2015	37588066900.0	
NY_GDP_MKTP_KN	KEN	2003	2180000000000.0	
NY_GDP_MKTP_KN	KEN	2004	2300000000000.0	
NY_GDP_MKTP_KN	KEN	2005	2430000000000.0	
NY_GDP_MKTP_KN	KEN	2006	2590000000000.0	
NY_GDP_MKTP_KN	KEN	2007	2770000000000.0	
NY_GDP_MKTP_KN	KEN	2008	2770000000000.0	
NY_GDP_MKTP_KN	KEN	2009	2860000000000.0	
NY_GDP_MKTP_KN	KEN	2010	3100000000000.0	
NY_GDP_MKTP_KN	KEN	2011	3290000000000.0	
NY_GDP_MKTP_KN	KEN	2012	3440000000000.0	
NY_GDP_MKTP_KN	KEN	2013	3640000000000.0	
NY_GDP_MKTP_KN	KEN	2014	3830000000000.0	
NY_GDP_MKTP_KN	KEN	2015	4050000000000.0	
NY_GDP_MKTP_PP_KD	LCA	2003	1580875149.0	
NY_GDP_MKTP_PP_KD	LCA	2004	1710748603.0	
NY_GDP_MKTP_PP_KD	LCA	2005	1697284808.0	
NY_GDP_MKTP_PP_KD	LCA	2006	1836846401.0	
NY_GDP_MKTP_PP_KD	LCA	2007	1833622360.0	
NY_GDP_MKTP_PP_KD	LCA	2008	1910217379.0	
NY_GDP_MKTP_PP_KD	LCA	2009	1903374544.0	
NY_GDP_MKTP_PP_KD	LCA	2010	1871043356.0	
NY_GDP_MKTP_PP_KD	LCA	2011	1875503372.0	
NY_GDP_MKTP_PP_KD	LCA	2012	1848335043.0	
NY_GDP_MKTP_PP_KD	LCA	2013	1849490497.0	
NY_GDP_MKTP_PP_KD	LCA	2014	1857576269.0	
NY_GDP_MKTP_PP_KD	LCA	2015	1901601071.0	
PA_NUS_ATLS	LAO	2003	10516.0	
PA_NUS_ATLS	LAO	2004	10585.4	
PA_NUS_ATLS	LAO	2005	10655.1667	
PA_NUS_ATLS	LAO	2006	10159.9392	
PA_NUS_ATLS	LAO	2007	9603.1603	
PA_NUS_ATLS	LAO	2008	8744.2241	
PA_NUS_ATLS	LAO	2009	8516.0526	
PA_NUS_ATLS	LAO	2010	8258.7701	
PA_NUS_ATLS	LAO	2011	8030.055	
PA_NUS_ATLS	LAO	2012	8007.7575	
PA_NUS_ATLS	LAO	2013	7860.1375	
PA_NUS_ATLS	LAO	2014	8048.9603	
PA_NUS_ATLS	LAO	2015	8147.9058	
PA_NUS_ATLS	PHL	2003	54.2033	
PA_NUS_ATLS	PHL	2004	56.0399	
PA_NUS_ATLS	PHL	2005	55.0855	
PA_NUS_ATLS	PHL	2006	51.3143	
PA_NUS_ATLS	PHL	2007	46.1484	
PA_NUS_ATLS	PHL	2008	44.3233	
PA_NUS_ATLS	PHL	2009	47.6797	
PA_NUS_ATLS	PHL	2010	45.1097	
PA_NUS_ATLS	PHL	2011	43.3131	
PA_NUS_ATLS	PHL	2012	42.2288	
PA_NUS_ATLS	PHL	2013	42.4462	
PA_NUS_ATLS	PHL	2014	44.3952	
PA_NUS_ATLS	PHL	2015	45.5028	
NY_GNP_MKTP_CN	PRT	2003	144000000000.0	
NY_GNP_MKTP_CN	PRT	2004	150000000000.0	
NY_GNP_MKTP_CN	PRT	2005	156000000000.0	
NY_GNP_MKTP_CN	PRT	2006	161000000000.0	
NY_GNP_MKTP_CN	PRT	2007	170000000000.0	
NY_GNP_MKTP_CN	PRT	2008	172000000000.0	
NY_GNP_MKTP_CN	PRT	2009	169000000000.0	
NY_GNP_MKTP_CN	PRT	2010	174000000000.0	
NY_GNP_MKTP_CN	PRT	2011	173000000000.0	
NY_GNP_MKTP_CN	PRT	2012	164000000000.0	
NY_GNP_MKTP_CN	PRT	2013	168000000000.0	
NY_GNP_MKTP_CN	PRT	2014	171000000000.0	
NY_GNP_MKTP_CN	PRT	2015	176000000000.0	
NY_GDP_PCAP_PP_KD	JOR	2003	8491.83016	
NY_GDP_PCAP_PP_KD	JOR	2004	8988.83827	
NY_GDP_PCAP_PP_KD	JOR	2005	9428.50865	
NY_GDP_PCAP_PP_KD	JOR	2006	9828.10463	
NY_GDP_PCAP_PP_KD	JOR	2007	10208.519470000001	
NY_GDP_PCAP_PP_KD	JOR	2008	10490.3716	
NY_GDP_PCAP_PP_KD	JOR	2009	10611.42181	
NY_GDP_PCAP_PP_KD	JOR	2010	10441.127190000001	
NY_GDP_PCAP_PP_KD	JOR	2011	10324.44669	
NY_GDP_PCAP_PP_KD	JOR	2012	10243.484840000001	
NY_GDP_PCAP_PP_KD	JOR	2013	10211.54935	
NY_GDP_PCAP_PP_KD	JOR	2014	10242.040490000001	
NY_GDP_PCAP_PP_KD	JOR	2015	10239.6643	
PA_NUS_FCRF	LTU	2003	3.06087	
PA_NUS_FCRF	LTU	2004	2.78059	
PA_NUS_FCRF	LTU	2005	2.7740299999999998	
PA_NUS_FCRF	LTU	2006	2.75223	
PA_NUS_FCRF	LTU	2007	2.52373	
PA_NUS_FCRF	LTU	2008	2.35708	
PA_NUS_FCRF	LTU	2009	2.4840299999999997	
PA_NUS_FCRF	LTU	2010	2.60633	
PA_NUS_FCRF	LTU	2011	2.4811	
PA_NUS_FCRF	LTU	2012	2.68629	
PA_NUS_FCRF	LTU	2013	2.60101	
PA_NUS_FCRF	LTU	2014	2.60029	
PA_NUS_FCRF	MLI	2003	581.20031	
PA_NUS_FCRF	MLI	2004	528.28481	
PA_NUS_FCRF	MLI	2005	527.4681400000002	
PA_NUS_FCRF	MLI	2006	522.8901099999998	
PA_NUS_FCRF	MLI	2007	479.26678	
PA_NUS_FCRF	MLI	2008	447.80526	
PA_NUS_FCRF	MLI	2009	472.18629000000004	
PA_NUS_FCRF	MLI	2010	495.27702	
PA_NUS_FCRF	MLI	2011	471.86610999999994	
PA_NUS_FCRF	MLI	2012	510.52714000000003	
PA_NUS_FCRF	MLI	2013	494.04004000000003	
PA_NUS_FCRF	MLI	2014	494.41495	
PA_NUS_FCRF	MLI	2015	591.4495099999998	
NY_GNP_MKTP_CN	SMR	2003	891000000.0	
NY_GNP_MKTP_CN	SMR	2004	942000000.0	
NY_GNP_MKTP_CN	SMR	2005	970000000.0	
NY_GNP_MKTP_CN	SMR	2006	1027006976.0	
NY_GNP_MKTP_CN	SMR	2007	1091031040.0	
NY_GNP_MKTP_CN	SMR	2008	1147662010.0	
NY_GNP_MKTP_CN	SMR	2009	1447686388.0	
NY_GNP_MKTP_CN	SMR	2010	1412754515.0	
NY_GNP_MKTP_CN	SMR	2011	1291516565.0	
NY_GNP_MKTP_CN	SMR	2012	1125520000.0	
NY_GNP_MKTP_CN	SMR	2013	1201026393.0	
NY_GNP_MKTP_CN	SMR	2014	1184186112.0	
NY_GNP_MKTP_CN	SMR	2015	1201761597.0	
PA_NUS_FCRF	JPN	2003	115.93346000000001	
PA_NUS_FCRF	JPN	2004	108.19256999999999	
PA_NUS_FCRF	JPN	2005	110.21821000000001	
PA_NUS_FCRF	JPN	2006	116.29931	
PA_NUS_FCRF	JPN	2007	117.75353	
PA_NUS_FCRF	JPN	2008	103.35949000000001	
PA_NUS_FCRF	JPN	2009	93.57009000000001	
PA_NUS_FCRF	JPN	2010	87.77988	
PA_NUS_FCRF	JPN	2011	79.80702	
PA_NUS_FCRF	JPN	2012	79.79046	
PA_NUS_FCRF	JPN	2013	97.59566	
PA_NUS_FCRF	JPN	2014	105.94478000000001	
PA_NUS_FCRF	JPN	2015	121.04403	
NY_GDP_PCAP_CN	NAM	2003	18835.300740000002	
NY_GDP_PCAP_CN	NAM	2004	21309.91499	
NY_GDP_PCAP_CN	NAM	2005	22780.66488	
NY_GDP_PCAP_CN	NAM	2006	26304.88603	
NY_GDP_PCAP_CN	NAM	2007	29562.05027	
NY_GDP_PCAP_CN	NAM	2008	33138.16122	
NY_GDP_PCAP_CN	NAM	2009	34945.030360000004	
NY_GDP_PCAP_CN	NAM	2010	37653.8883	
NY_GDP_PCAP_CN	NAM	2011	40223.69964	
NY_GDP_PCAP_CN	NAM	2012	46631.83019	
NY_GDP_PCAP_CN	NAM	2013	52309.40381	
NY_GDP_PCAP_CN	NAM	2014	58055.950789999995	
NY_GDP_PCAP_CN	NAM	2015	59629.57716	
NY_GDP_PCAP_PP_KD	VUT	2003	2507.81942	
NY_GDP_PCAP_PP_KD	VUT	2004	2541.56741	
NY_GDP_PCAP_PP_KD	VUT	2005	2609.47755	
NY_GDP_PCAP_PP_KD	VUT	2006	2761.01081	
NY_GDP_PCAP_PP_KD	VUT	2007	2833.6044	
NY_GDP_PCAP_PP_KD	VUT	2008	2944.32679	
NY_GDP_PCAP_PP_KD	VUT	2009	2970.07167	
NY_GDP_PCAP_PP_KD	VUT	2010	2947.98303	
NY_GDP_PCAP_PP_KD	VUT	2011	2915.23962	
NY_GDP_PCAP_PP_KD	VUT	2012	2899.01213	
NY_GDP_PCAP_PP_KD	VUT	2013	2889.92682	
NY_GDP_PCAP_PP_KD	VUT	2014	2891.9729199999997	
NY_GDP_PCAP_PP_KD	VUT	2015	2806.27001	
PA_NUS_PRVT_PP	PSE	2003	2.2566	
PA_NUS_PRVT_PP	PSE	2004	2.26379	
PA_NUS_PRVT_PP	PSE	2005	2.27943	
PA_NUS_PRVT_PP	PSE	2006	2.29304	
PA_NUS_PRVT_PP	PSE	2007	2.2709099999999998	
PA_NUS_PRVT_PP	PSE	2008	2.4032400000000003	
PA_NUS_PRVT_PP	PSE	2009	2.47823	
PA_NUS_PRVT_PP	PSE	2010	2.52966	
PA_NUS_PRVT_PP	PSE	2011	2.5228	
PA_NUS_PRVT_PP	PSE	2012	2.54034	
PA_NUS_PRVT_PP	PSE	2013	2.54684	
PA_NUS_PRVT_PP	PSE	2014	2.54962	
PA_NUS_PRVT_PP	PSE	2015	2.58305	
PA_NUS_ATLS	ISR	2003	4.5541	
PA_NUS_ATLS	ISR	2004	4.482	
PA_NUS_ATLS	ISR	2005	4.4877	
PA_NUS_ATLS	ISR	2006	4.4558	
PA_NUS_ATLS	ISR	2007	4.1081	
PA_NUS_ATLS	ISR	2008	3.588	
PA_NUS_ATLS	ISR	2009	3.9323	
PA_NUS_ATLS	ISR	2010	3.739	
PA_NUS_ATLS	ISR	2011	3.5781	
PA_NUS_ATLS	ISR	2012	3.8559	
PA_NUS_ATLS	ISR	2013	3.6108	
PA_NUS_ATLS	ISR	2014	3.5779	
PA_NUS_ATLS	ISR	2015	3.8868	
NY_GNP_MKTP_CN	MHL	2003	162678700.0	
NY_GNP_MKTP_CN	MHL	2004	167738600.0	
NY_GNP_MKTP_CN	MHL	2005	178790600.0	
NY_GNP_MKTP_CN	MHL	2006	184360400.0	
NY_GNP_MKTP_CN	MHL	2007	192995998.3	
NY_GNP_MKTP_CN	MHL	2008	194073812.7	
NY_GNP_MKTP_CN	MHL	2009	192801801.4	
NY_GNP_MKTP_CN	MHL	2010	199076992.6	
NY_GNP_MKTP_CN	MHL	2011	210478583.4	
NY_GNP_MKTP_CN	MHL	2012	214454891.8	
NY_GNP_MKTP_CN	MHL	2013	226808554.9	
NY_GNP_MKTP_CN	MHL	2014	227061802.3	
NY_GNP_MKTP_CN	MHL	2015	249032573.8	
PA_NUS_FCRF	RUS	2003	30.69203	
PA_NUS_FCRF	RUS	2004	28.81374000000001	
PA_NUS_FCRF	RUS	2005	28.284440000000004	
PA_NUS_FCRF	RUS	2006	27.190959999999997	
PA_NUS_FCRF	RUS	2007	25.58085	
PA_NUS_FCRF	RUS	2008	24.85288	
PA_NUS_FCRF	RUS	2009	31.74036	
PA_NUS_FCRF	RUS	2010	30.36792	
PA_NUS_FCRF	RUS	2011	29.38234000000001	
PA_NUS_FCRF	RUS	2012	30.83983	
PA_NUS_FCRF	RUS	2013	31.83714	
PA_NUS_FCRF	RUS	2014	38.378209999999996	
PA_NUS_FCRF	RUS	2015	60.93765	
NY_GDP_MKTP_PP_KD	SAU	2003	819000000000.0	
NY_GDP_MKTP_PP_KD	SAU	2004	895000000000.0	
NY_GDP_MKTP_PP_KD	SAU	2005	960000000000.0	
NY_GDP_MKTP_PP_KD	SAU	2006	1010000000000.0	
NY_GDP_MKTP_PP_KD	SAU	2007	1070000000000.0	
NY_GDP_MKTP_PP_KD	SAU	2008	1170000000000.0	
NY_GDP_MKTP_PP_KD	SAU	2009	1190000000000.0	
NY_GDP_MKTP_PP_KD	SAU	2010	1240000000000.0	
NY_GDP_MKTP_PP_KD	SAU	2011	1370000000000.0	
NY_GDP_MKTP_PP_KD	SAU	2012	1440000000000.0	
NY_GDP_MKTP_PP_KD	SAU	2013	1480000000000.0	
NY_GDP_MKTP_PP_KD	SAU	2014	1530000000000.0	
NY_GDP_MKTP_PP_KD	SAU	2015	1590000000000.0	
NY_GDP_MKTP_KD	IRN	2003	339000000000.0	
NY_GDP_MKTP_KD	IRN	2004	354000000000.0	
NY_GDP_MKTP_KD	IRN	2005	369000000000.0	
NY_GDP_MKTP_KD	IRN	2006	390000000000.0	
NY_GDP_MKTP_KD	IRN	2007	425000000000.0	
NY_GDP_MKTP_KD	IRN	2008	429000000000.0	
NY_GDP_MKTP_KD	IRN	2009	439000000000.0	
NY_GDP_MKTP_KD	IRN	2010	468000000000.0	
NY_GDP_MKTP_KD	IRN	2011	485000000000.0	
NY_GDP_MKTP_KD	IRN	2012	453000000000.0	
NY_GDP_MKTP_KD	IRN	2013	445000000000.0	
NY_GDP_MKTP_KD	IRN	2014	464000000000.0	
NY_GNP_MKTP_CN	LUX	2003	20089000000.0	
NY_GNP_MKTP_CN	LUX	2004	22707800000.0	
NY_GNP_MKTP_CN	LUX	2005	24889200000.0	
NY_GNP_MKTP_CN	LUX	2006	23109500000.0	
NY_GNP_MKTP_CN	LUX	2007	27726900000.0	
NY_GNP_MKTP_CN	LUX	2008	28140800000.0	
NY_GNP_MKTP_CN	LUX	2009	24464500000.0	
NY_GNP_MKTP_CN	LUX	2010	29404900000.0	
NY_GNP_MKTP_CN	LUX	2011	29397800000.0	
NY_GNP_MKTP_CN	LUX	2012	30309000000.0	
NY_GNP_MKTP_CN	LUX	2013	30513400000.0	
NY_GNP_MKTP_CN	LUX	2014	32564000000.0	
NY_GNP_MKTP_CN	LUX	2015	36175279223.0	
NY_GNP_PCAP_CN	MOZ	2003	6482.2910299999985	
NY_GNP_PCAP_CN	MOZ	2004	7187.3939	
NY_GNP_PCAP_CN	MOZ	2005	8038.2395700000025	
NY_GNP_PCAP_CN	MOZ	2006	8971.3449	
NY_GNP_PCAP_CN	MOZ	2007	10141.17094	
NY_GNP_PCAP_CN	MOZ	2008	11469.18277	
NY_GNP_PCAP_CN	MOZ	2009	12375.40296	
NY_GNP_PCAP_CN	MOZ	2010	13702.32152	
NY_GNP_PCAP_CN	MOZ	2011	15036.584530000002	
NY_GNP_PCAP_CN	MOZ	2012	16785.80198	
NY_GNP_PCAP_CN	MOZ	2013	18153.39764	
NY_GNP_PCAP_CN	MOZ	2014	19306.33779	
NY_GNP_PCAP_CN	MOZ	2015	20840.778130000002	
PA_NUS_ATLS	PAK	2003	58.57	
PA_NUS_ATLS	PAK	2004	57.57	
PA_NUS_ATLS	PAK	2005	59.3576	
PA_NUS_ATLS	PAK	2006	59.8566	
PA_NUS_ATLS	PAK	2007	60.6342	
PA_NUS_ATLS	PAK	2008	62.5465	
PA_NUS_ATLS	PAK	2009	78.4983	
PA_NUS_ATLS	PAK	2010	83.8017	
PA_NUS_ATLS	PAK	2011	85.5689	
PA_NUS_ATLS	PAK	2012	89.3403	
PA_NUS_ATLS	PAK	2013	96.816	
PA_NUS_ATLS	PAK	2014	102.9985	
PA_NUS_ATLS	PAK	2015	101.4319	
NY_GDP_MKTP_KN	QAT	2003	194000000000.0	
NY_GDP_MKTP_KN	QAT	2004	232000000000.0	
NY_GDP_MKTP_KN	QAT	2005	249000000000.0	
NY_GDP_MKTP_KN	QAT	2006	314000000000.0	
NY_GDP_MKTP_KN	QAT	2007	371000000000.0	
NY_GDP_MKTP_KN	QAT	2008	436000000000.0	
NY_GDP_MKTP_KN	QAT	2009	488000000000.0	
NY_GDP_MKTP_KN	QAT	2010	584000000000.0	
NY_GDP_MKTP_KN	QAT	2011	662000000000.0	
NY_GDP_MKTP_KN	QAT	2012	693000000000.0	
NY_GDP_MKTP_KN	QAT	2013	723000000000.0	
NY_GDP_MKTP_KN	QAT	2014	752000000000.0	
NY_GDP_MKTP_KN	QAT	2015	779000000000.0	
NY_GDP_MKTP_PP_KD	KHM	2003	20912879329.0	
NY_GDP_MKTP_PP_KD	KHM	2004	23075381623.0	
NY_GDP_MKTP_PP_KD	KHM	2005	26132889431.0	
NY_GDP_MKTP_PP_KD	KHM	2006	28947685730.0	
NY_GDP_MKTP_PP_KD	KHM	2007	31903988922.0	
NY_GDP_MKTP_PP_KD	KHM	2008	34038869058.0	
NY_GDP_MKTP_PP_KD	KHM	2009	34068379722.0	
NY_GDP_MKTP_PP_KD	KHM	2010	36099903974.0	
NY_GDP_MKTP_PP_KD	KHM	2011	38652011936.0	
NY_GDP_MKTP_PP_KD	KHM	2012	41458659269.0	
NY_GDP_MKTP_PP_KD	KHM	2013	44559768497.0	
NY_GDP_MKTP_PP_KD	KHM	2014	47710823823.0	
NY_GDP_MKTP_PP_KD	KHM	2015	51067798981.0	
NY_GDP_PCAP_CN	KWT	2003	6806.797540000001	
NY_GDP_PCAP_CN	KWT	2004	8085.97342	
NY_GDP_PCAP_CN	KWT	2005	10422.75946	
NY_GDP_PCAP_CN	KWT	2006	12333.134409999999	
NY_GDP_PCAP_CN	KWT	2007	12834.28485	
NY_GDP_PCAP_CN	KWT	2008	14645.379980000005	
NY_GDP_PCAP_CN	KWT	2009	10578.07342	
NY_GDP_PCAP_CN	KWT	2010	10812.02547	
NY_GDP_PCAP_CN	KWT	2011	13124.1817	
NY_GDP_PCAP_CN	KWT	2012	14248.0029	
NY_GDP_PCAP_CN	KWT	2013	13744.149809999999	
NY_GDP_PCAP_CN	KWT	2014	12332.402820000001	
NY_GDP_PCAP_CN	KWT	2015	8816.54319	
NY_GDP_MKTP_KN	NOR	2003	2320000000000.0	
NY_GDP_MKTP_KN	NOR	2004	2410000000000.0	
NY_GDP_MKTP_KN	NOR	2005	2470000000000.0	
NY_GDP_MKTP_KN	NOR	2006	2530000000000.0	
NY_GDP_MKTP_KN	NOR	2007	2610000000000.0	
NY_GDP_MKTP_KN	NOR	2008	2620000000000.0	
